"s"	"review"	"id"	"category"
"http://data.linkedevents.org/location/26e3071f-b379-43bc-84f0-cbd70e1393cd/review/fb75def2-0a21-4911-bc1b-43a19bad80b4"	"Typical tobacco bar where you can? bring lunch break. The food? good and service? fast. Customers pi? aficionados are sometimes treated with delicacies from Campania. &quot;"	"https://www.foursquare.com/v/thomas-caffe/50487ccce4b0d296ecfd3cf7"	"http://data.linkedevents.org/kos/foursquare/bar"
"http://data.linkedevents.org/location/647a3fed-368e-4e6e-b5c3-a13684873dc2/review/24166ecd-897e-4388-887e-f8e6ee349f2c"	"Quality ?, hospitality and courtesy &quot;"	"https://www.foursquare.com/v/prestige-non-solo/4f0bff28e4b0dfc434b80159"	"http://data.linkedevents.org/kos/3cixty/salonbarbershop"
"http://data.linkedevents.org/location/647a3fed-368e-4e6e-b5c3-a13684873dc2/review/24166ecd-897e-4388-887e-f8e6ee349f2c"	"Quality ?, hospitality and courtesy &quot;"	"https://www.foursquare.com/v/prestige-non-solo/4f0bff28e4b0dfc434b80159"	"http://data.linkedevents.org/kos/foursquare/salonbarbershop"
"http://data.linkedevents.org/location/647a3fed-368e-4e6e-b5c3-a13684873dc2/review/93220725-e36c-4fa9-ab2d-8e8c12dcd86c"	"Professionalism? guaranteed &quot;"	"https://www.foursquare.com/v/prestige-non-solo/4f0bff28e4b0dfc434b80159"	"http://data.linkedevents.org/kos/3cixty/salonbarbershop"
"http://data.linkedevents.org/location/647a3fed-368e-4e6e-b5c3-a13684873dc2/review/93220725-e36c-4fa9-ab2d-8e8c12dcd86c"	"Professionalism? guaranteed &quot;"	"https://www.foursquare.com/v/prestige-non-solo/4f0bff28e4b0dfc434b80159"	"http://data.linkedevents.org/kos/foursquare/salonbarbershop"
"http://data.linkedevents.org/location/e43a3fbb-a975-4ae8-9e41-965ae5a69ec4/review/68c486af-b640-4ac2-951f-cbb0078fb8d7"	"The only interesting thing? tower ... &quot;"	"https://www.foursquare.com/v/data-center-rozzano/4e2026e21838712abe6327ed"	"http://data.linkedevents.org/kos/3cixty/building"
"http://data.linkedevents.org/location/e43a3fbb-a975-4ae8-9e41-965ae5a69ec4/review/68c486af-b640-4ac2-951f-cbb0078fb8d7"	"The only interesting thing? tower ... &quot;"	"https://www.foursquare.com/v/data-center-rozzano/4e2026e21838712abe6327ed"	"http://data.linkedevents.org/kos/3cixty/office"
"http://data.linkedevents.org/location/e43a3fbb-a975-4ae8-9e41-965ae5a69ec4/review/68c486af-b640-4ac2-951f-cbb0078fb8d7"	"The only interesting thing? tower ... &quot;"	"https://www.foursquare.com/v/data-center-rozzano/4e2026e21838712abe6327ed"	"http://data.linkedevents.org/kos/foursquare/building"
"http://data.linkedevents.org/location/e43a3fbb-a975-4ae8-9e41-965ae5a69ec4/review/68c486af-b640-4ac2-951f-cbb0078fb8d7"	"The only interesting thing? tower ... &quot;"	"https://www.foursquare.com/v/data-center-rozzano/4e2026e21838712abe6327ed"	"http://data.linkedevents.org/kos/foursquare/office"
"http://data.linkedevents.org/location/6ba282c5-e631-4aa1-88bd-952f920d01c2/review/c0492460-5ae8-40ac-b873-6a60e4134f6e"	"Comodo xi certified sports doctors &quot;"	"https://www.foursquare.com/v/delta-medica/4e1a9daf6284ea72470d2bd0"	"http://data.linkedevents.org/kos/foursquare/doctorsoffice"
"http://data.linkedevents.org/location/a404ac44-2d40-4b19-88ed-2968d0a46a29/review/6e3b401c-f41f-42b0-8731-eb478f72dfde"	"WelcomeThe International Church of Milan is a Bible believing English language fellowship established by men and women seeking to know God and to make Him known."	"https://www.foursquare.com/v/icm-international-church-of-milan/4e2be497483bb05f05a3550f"	"http://data.linkedevents.org/kos/foursquare/church"
"http://data.linkedevents.org/location/d99f9dff-2df1-4b38-a260-5b7f9b8e6ff8/review/052ea51a-1cf5-4d39-81f4-90b34f2f92e9"	"Under the arcades. The flowers of bea ago of bouquets extraordinary !!!! &quot;"	"https://www.foursquare.com/v/ponte-sesto-rozzano-mi/4f0b2a60e4b071c5784262ba"	"http://data.linkedevents.org/kos/3cixty/othergreatoutdoors"
"http://data.linkedevents.org/location/d99f9dff-2df1-4b38-a260-5b7f9b8e6ff8/review/052ea51a-1cf5-4d39-81f4-90b34f2f92e9"	"Under the arcades. The flowers of bea ago of bouquets extraordinary !!!! &quot;"	"https://www.foursquare.com/v/ponte-sesto-rozzano-mi/4f0b2a60e4b071c5784262ba"	"http://data.linkedevents.org/kos/foursquare/othergreatoutdoors"
"http://data.linkedevents.org/location/d99f9dff-2df1-4b38-a260-5b7f9b8e6ff8/review/095df33d-c0bd-435d-bbe9-9f4b6544aa1f"	"The ice cream shop? the best of all rozzano !!! &quot;"	"https://www.foursquare.com/v/ponte-sesto-rozzano-mi/4f0b2a60e4b071c5784262ba"	"http://data.linkedevents.org/kos/3cixty/othergreatoutdoors"
"http://data.linkedevents.org/location/d99f9dff-2df1-4b38-a260-5b7f9b8e6ff8/review/095df33d-c0bd-435d-bbe9-9f4b6544aa1f"	"The ice cream shop? the best of all rozzano !!! &quot;"	"https://www.foursquare.com/v/ponte-sesto-rozzano-mi/4f0b2a60e4b071c5784262ba"	"http://data.linkedevents.org/kos/foursquare/othergreatoutdoors"
"http://data.linkedevents.org/location/057753b7-0027-4c9c-80c4-526a473f1a4b/review/20925766-fc76-4030-b36b-a6f4b1899164"	"Claudia Targetti advised me Forsquare &quot;"	"https://www.foursquare.com/v/centro-sportivo-targetti/4cb035b9cbab236a44789e73"	"http://data.linkedevents.org/kos/foursquare/pool"
"http://data.linkedevents.org/location/1ef39401-7859-4ac7-9e83-8851d41c9332/review/66a040c6-3215-4758-8ca1-db079be6e2c5"	"The Calemme! a family that does not easily forget;) &quot;"	"https://www.foursquare.com/v/casa-calm/507db4d1e4b0277b945f765a"	"http://data.linkedevents.org/kos/3cixty/homeprivate"
"http://data.linkedevents.org/location/1ef39401-7859-4ac7-9e83-8851d41c9332/review/66a040c6-3215-4758-8ca1-db079be6e2c5"	"The Calemme! a family that does not easily forget;) &quot;"	"https://www.foursquare.com/v/casa-calm/507db4d1e4b0277b945f765a"	"http://data.linkedevents.org/kos/foursquare/homeprivate"
"http://data.linkedevents.org/location/7a38c1dd-d1c7-4997-9b73-9c0b9a8e1b45/review/d0e45198-fa25-480d-9c0b-08750bfe6348"	"Try pizzas, cakes and pastries! Delicious! &quot;"	"https://www.foursquare.com/v/panificio-pasticceria-cecconello/4da032f5e8a6721e6a1932a5"	"http://data.linkedevents.org/kos/3cixty/pizzaplace"
"http://data.linkedevents.org/location/7a38c1dd-d1c7-4997-9b73-9c0b9a8e1b45/review/d0e45198-fa25-480d-9c0b-08750bfe6348"	"Try pizzas, cakes and pastries! Delicious! &quot;"	"https://www.foursquare.com/v/panificio-pasticceria-cecconello/4da032f5e8a6721e6a1932a5"	"http://data.linkedevents.org/kos/foursquare/pizzaplace"
"http://data.linkedevents.org/location/7a38c1dd-d1c7-4997-9b73-9c0b9a8e1b45/review/e5a98e79-6b76-4876-b7b7-b4c53dca114d"	"Cecconello much stuff !!! &quot;"	"https://www.foursquare.com/v/panificio-pasticceria-cecconello/4da032f5e8a6721e6a1932a5"	"http://data.linkedevents.org/kos/3cixty/pizzaplace"
"http://data.linkedevents.org/location/7a38c1dd-d1c7-4997-9b73-9c0b9a8e1b45/review/e5a98e79-6b76-4876-b7b7-b4c53dca114d"	"Cecconello much stuff !!! &quot;"	"https://www.foursquare.com/v/panificio-pasticceria-cecconello/4da032f5e8a6721e6a1932a5"	"http://data.linkedevents.org/kos/foursquare/pizzaplace"
"http://data.linkedevents.org/location/7a38c1dd-d1c7-4997-9b73-9c0b9a8e1b45/review/ef110818-51cf-47a8-9992-6268011380d4"	"all great! greetings SOLOMODA Rozzano Plus Size &quot;"	"https://www.foursquare.com/v/panificio-pasticceria-cecconello/4da032f5e8a6721e6a1932a5"	"http://data.linkedevents.org/kos/3cixty/pizzaplace"
"http://data.linkedevents.org/location/7a38c1dd-d1c7-4997-9b73-9c0b9a8e1b45/review/ef110818-51cf-47a8-9992-6268011380d4"	"all great! greetings SOLOMODA Rozzano Plus Size &quot;"	"https://www.foursquare.com/v/panificio-pasticceria-cecconello/4da032f5e8a6721e6a1932a5"	"http://data.linkedevents.org/kos/foursquare/pizzaplace"
"http://data.linkedevents.org/location/2083e03a-6ca0-45ba-8602-a27b9964915d/review/c222f0c7-0f41-44a8-b8cb-f77cc84a5c6b"	"Wipe their feet before entering! &quot;"	"https://www.foursquare.com/v/mayos-dwelling/4c135d5cb7b9c9281d6ea937"	"http://data.linkedevents.org/kos/3cixty/homeprivate"
"http://data.linkedevents.org/location/2083e03a-6ca0-45ba-8602-a27b9964915d/review/c222f0c7-0f41-44a8-b8cb-f77cc84a5c6b"	"Wipe their feet before entering! &quot;"	"https://www.foursquare.com/v/mayos-dwelling/4c135d5cb7b9c9281d6ea937"	"http://data.linkedevents.org/kos/foursquare/homeprivate"
"http://data.linkedevents.org/location/5c5f0936-cf3d-46b5-97a7-3af17be691fd/review/d4dae9cf-a0a3-4118-89a5-b53ab84f0b06"	"... Become Mayor of &quot;Saturday market&quot; Sunday ... well, something nn? clear users to foursquare &quot;"	"https://www.foursquare.com/v/mercato-del-sabato--opera/4df32eba22718759f81ef48f"	"http://data.linkedevents.org/kos/3cixty/miscellaneousshop"
"http://data.linkedevents.org/location/5c5f0936-cf3d-46b5-97a7-3af17be691fd/review/d4dae9cf-a0a3-4118-89a5-b53ab84f0b06"	"... Become Mayor of &quot;Saturday market&quot; Sunday ... well, something nn? clear users to foursquare &quot;"	"https://www.foursquare.com/v/mercato-del-sabato--opera/4df32eba22718759f81ef48f"	"http://data.linkedevents.org/kos/foursquare/miscellaneousshop"
"http://data.linkedevents.org/location/9bafdebe-ff98-445e-ac54-9d8a62f2bab9/review/105d0a70-ead0-48d5-bf86-f4f6e1fec888"	"When you lack the hangers you know where to find them! &quot;"	"https://www.foursquare.com/v/bordos-house/4c669c74c2ead13ada18b480"	"http://data.linkedevents.org/kos/3cixty/homeprivate"
"http://data.linkedevents.org/location/9bafdebe-ff98-445e-ac54-9d8a62f2bab9/review/105d0a70-ead0-48d5-bf86-f4f6e1fec888"	"When you lack the hangers you know where to find them! &quot;"	"https://www.foursquare.com/v/bordos-house/4c669c74c2ead13ada18b480"	"http://data.linkedevents.org/kos/foursquare/homeprivate"
"http://data.linkedevents.org/location/32dc867f-af03-4eb9-9863-946c4dba9d53/review/7eb4f94a-51da-477e-9bec-7af259da4978"	"Here you usually eat a pizza really great !! Eh eh !! ; -pp &quot;"	"https://www.foursquare.com/v/mbc-house/4efed05ee5faf2869ad2b543"	"http://data.linkedevents.org/kos/3cixty/homeprivate"
"http://data.linkedevents.org/location/32dc867f-af03-4eb9-9863-946c4dba9d53/review/7eb4f94a-51da-477e-9bec-7af259da4978"	"Here you usually eat a pizza really great !! Eh eh !! ; -pp &quot;"	"https://www.foursquare.com/v/mbc-house/4efed05ee5faf2869ad2b543"	"http://data.linkedevents.org/kos/foursquare/homeprivate"
"http://data.linkedevents.org/location/61f1995a-3041-446d-8774-6fa67eda18c5/review/03added4-dbc5-484e-bc74-73a3d4b85d62"	"although I do not like sushi, this all u can eat deserves !! &quot;"	"https://www.foursquare.com/v/sushiko-milano/50a2ad90e4b0ed37b46d0246"	"http://data.linkedevents.org/kos/3cixty/sushirestaurant"
"http://data.linkedevents.org/location/61f1995a-3041-446d-8774-6fa67eda18c5/review/03added4-dbc5-484e-bc74-73a3d4b85d62"	"although I do not like sushi, this all u can eat deserves !! &quot;"	"https://www.foursquare.com/v/sushiko-milano/50a2ad90e4b0ed37b46d0246"	"http://data.linkedevents.org/kos/foursquare/sushirestaurant"
"http://data.linkedevents.org/location/61f1995a-3041-446d-8774-6fa67eda18c5/review/5706d617-1cec-442d-bd03-4f3c8b8d1054"	"Good and varied! &quot;"	"https://www.foursquare.com/v/sushiko-milano/50a2ad90e4b0ed37b46d0246"	"http://data.linkedevents.org/kos/3cixty/sushirestaurant"
"http://data.linkedevents.org/location/61f1995a-3041-446d-8774-6fa67eda18c5/review/5706d617-1cec-442d-bd03-4f3c8b8d1054"	"Good and varied! &quot;"	"https://www.foursquare.com/v/sushiko-milano/50a2ad90e4b0ed37b46d0246"	"http://data.linkedevents.org/kos/foursquare/sushirestaurant"
"http://data.linkedevents.org/location/61f1995a-3041-446d-8774-6fa67eda18c5/review/cbd99779-b6cc-4c28-9fdc-05e72ab0d53d"	"If? passing it is worth to stop but go on purpose no &quot;"	"https://www.foursquare.com/v/sushiko-milano/50a2ad90e4b0ed37b46d0246"	"http://data.linkedevents.org/kos/3cixty/sushirestaurant"
"http://data.linkedevents.org/location/61f1995a-3041-446d-8774-6fa67eda18c5/review/cbd99779-b6cc-4c28-9fdc-05e72ab0d53d"	"If? passing it is worth to stop but go on purpose no &quot;"	"https://www.foursquare.com/v/sushiko-milano/50a2ad90e4b0ed37b46d0246"	"http://data.linkedevents.org/kos/foursquare/sushirestaurant"
"http://data.linkedevents.org/location/61f1995a-3041-446d-8774-6fa67eda18c5/review/d795ed55-74b5-4414-92b0-a3dbfa65f911"	"To me? loved it! The sushi was very good and also the sashimi was fresh. Ate like pigs with the all you can eat! A Quality very good price! &quot;"	"https://www.foursquare.com/v/sushiko-milano/50a2ad90e4b0ed37b46d0246"	"http://data.linkedevents.org/kos/3cixty/sushirestaurant"
"http://data.linkedevents.org/location/61f1995a-3041-446d-8774-6fa67eda18c5/review/d795ed55-74b5-4414-92b0-a3dbfa65f911"	"To me? loved it! The sushi was very good and also the sashimi was fresh. Ate like pigs with the all you can eat! A Quality very good price! &quot;"	"https://www.foursquare.com/v/sushiko-milano/50a2ad90e4b0ed37b46d0246"	"http://data.linkedevents.org/kos/foursquare/sushirestaurant"
"http://data.linkedevents.org/location/899c7ae2-9739-4936-a7cb-1fed59d06789/review/1f306c0a-ed35-46ad-999a-8aa55b37b04d"	"Strange !!! The granbrico opens at 9:30 ...... &quot;"	"https://www.foursquare.com/v/granbrico/4d0dce3f1f6bf04d8d907f31"	"http://data.linkedevents.org/kos/3cixty/hobbyshop"
"http://data.linkedevents.org/location/899c7ae2-9739-4936-a7cb-1fed59d06789/review/1f306c0a-ed35-46ad-999a-8aa55b37b04d"	"Strange !!! The granbrico opens at 9:30 ...... &quot;"	"https://www.foursquare.com/v/granbrico/4d0dce3f1f6bf04d8d907f31"	"http://data.linkedevents.org/kos/foursquare/hobbyshop"
"http://data.linkedevents.org/location/b5cff2c6-896c-4617-acd8-00716b89ef09/review/169e0481-621a-4cfb-8233-74639fdef760"	"Lots of items on sale, the salmon is cheaper here than carrefour!"	"https://www.foursquare.com/v/esselunga/4d0bae876c51a14346e7ab35"	"http://data.linkedevents.org/kos/foursquare/supermarket"
"http://data.linkedevents.org/location/b5cff2c6-896c-4617-acd8-00716b89ef09/review/380130ad-581d-4085-ad30-c7f612178ffa"	"If you shoot the rereading to prestospesa not smadonnate please !! Think of the 20 extra points that you will receive;) &quot;"	"https://www.foursquare.com/v/esselunga/4d0bae876c51a14346e7ab35"	"http://data.linkedevents.org/kos/foursquare/supermarket"
"http://data.linkedevents.org/location/b5cff2c6-896c-4617-acd8-00716b89ef09/review/6f7987a4-ed68-4c38-b7e5-93e6d9af28f9"	"It records the card to early spending from Mon to Fri and only xon identity card? dell&#39;intestatario the card &quot;"	"https://www.foursquare.com/v/esselunga/4d0bae876c51a14346e7ab35"	"http://data.linkedevents.org/kos/foursquare/supermarket"
"http://data.linkedevents.org/location/492c918e-a550-463f-8ec4-938ade30ee19/review/ad61b7e9-b0d6-4014-819a-51b51a566113"	"All refurbished &quot;"	"https://www.foursquare.com/v/grancasa/4d185b70816af04d038955c2"	"http://data.linkedevents.org/kos/3cixty/mall"
"http://data.linkedevents.org/location/492c918e-a550-463f-8ec4-938ade30ee19/review/ad61b7e9-b0d6-4014-819a-51b51a566113"	"All refurbished &quot;"	"https://www.foursquare.com/v/grancasa/4d185b70816af04d038955c2"	"http://data.linkedevents.org/kos/foursquare/mall"
"http://data.linkedevents.org/location/96d4b3eb-36ac-43d8-a925-d8ac3ffba057/review/b64f929d-2bc9-4331-9ab1-c3779976c7e3"	"Choice of new and used video games in the media &quot;"	"https://www.foursquare.com/v/gamestop-cupole/4f2eb52fe4b062ad2c53d65b"	"http://data.linkedevents.org/kos/3cixty/videogamestore"
"http://data.linkedevents.org/location/96d4b3eb-36ac-43d8-a925-d8ac3ffba057/review/b64f929d-2bc9-4331-9ab1-c3779976c7e3"	"Choice of new and used video games in the media &quot;"	"https://www.foursquare.com/v/gamestop-cupole/4f2eb52fe4b062ad2c53d65b"	"http://data.linkedevents.org/kos/foursquare/videogamestore"
"http://data.linkedevents.org/location/0119b565-f2f5-489b-9639-326bd075dbe0/review/cf9e9065-7659-42c4-8bee-332ba6aed092"	"Power Performance Nutrition Supplements and Nature&#39;s Best at discounted prices. Not to be missed! &quot;"	"https://www.foursquare.com/v/gns--power-performance-nutrition/4f3d0536e4b0a8ba8f44466d"	"http://data.linkedevents.org/kos/3cixty/factory"
"http://data.linkedevents.org/location/0119b565-f2f5-489b-9639-326bd075dbe0/review/cf9e9065-7659-42c4-8bee-332ba6aed092"	"Power Performance Nutrition Supplements and Nature&#39;s Best at discounted prices. Not to be missed! &quot;"	"https://www.foursquare.com/v/gns--power-performance-nutrition/4f3d0536e4b0a8ba8f44466d"	"http://data.linkedevents.org/kos/foursquare/factory"
"http://data.linkedevents.org/location/14ae3d5e-6a18-4559-8ee6-cd6df2eef8c7/review/cb5ecefb-5dcb-487b-82a6-f7dedebccdc2"	"W la SATINOX &quot;"	"https://www.foursquare.com/v/vigano-gaggiano-milano/4ea17ec48b81a02f892b44b3"	"http://data.linkedevents.org/kos/foursquare/city"
"http://data.linkedevents.org/location/4d854abf-b2eb-44d0-8623-461de1eae4a7/review/4e2ce0c6-b5d5-46c1-b132-b8a27f53d529"	"Your looming and &#39;near the exit, take advantage of it. &quot;"	"https://www.foursquare.com/v/satinox/4fcc609de4b09e8af8cf0142"	"http://data.linkedevents.org/kos/3cixty/factory"
"http://data.linkedevents.org/location/4d854abf-b2eb-44d0-8623-461de1eae4a7/review/4e2ce0c6-b5d5-46c1-b132-b8a27f53d529"	"Your looming and &#39;near the exit, take advantage of it. &quot;"	"https://www.foursquare.com/v/satinox/4fcc609de4b09e8af8cf0142"	"http://data.linkedevents.org/kos/foursquare/factory"
"http://data.linkedevents.org/location/a3108fcd-56f4-4fb7-b9c9-4cc902a9c66c/review/9a2ea890-b74c-478c-aff1-ffc6c4fa13a9"	"Change the couriers; and maybe take them on time reliable &quot;"	"https://www.foursquare.com/v/hermes-italia/504732607043c9b1023d73c8"	"http://data.linkedevents.org/kos/3cixty/postoffice"
"http://data.linkedevents.org/location/a3108fcd-56f4-4fb7-b9c9-4cc902a9c66c/review/9a2ea890-b74c-478c-aff1-ffc6c4fa13a9"	"Change the couriers; and maybe take them on time reliable &quot;"	"https://www.foursquare.com/v/hermes-italia/504732607043c9b1023d73c8"	"http://data.linkedevents.org/kos/foursquare/postoffice"
"http://data.linkedevents.org/location/bb2b0964-5dcb-4554-bb13-1ce5ad292a28/review/6f56700f-bd49-4088-b5ec-5648ae73347d"	"Seasonal fruit &quot;"	"https://www.foursquare.com/v/frutir%C3%B3/4fcdbcb6e4b0589b09807fd8"	"http://data.linkedevents.org/kos/3cixty/saladplace"
"http://data.linkedevents.org/location/bb2b0964-5dcb-4554-bb13-1ce5ad292a28/review/6f56700f-bd49-4088-b5ec-5648ae73347d"	"Seasonal fruit &quot;"	"https://www.foursquare.com/v/frutir%C3%B3/4fcdbcb6e4b0589b09807fd8"	"http://data.linkedevents.org/kos/foursquare/saladplace"
"http://data.linkedevents.org/location/1ed249b4-0c44-4674-975e-9ed4b1bacc65/review/1cb75dc2-802a-4080-aa9d-a8abc6fb7eab"	"Only place nearby to get (in addition to the post office) your recharges Postepay and also enjoy an excellent Caff? :) &quot;"	"https://www.foursquare.com/v/bar-cremeria-au-grain-dor%C3%A8-da-rini-a/50a75c0fe4b0497d759f1de8"	"http://data.linkedevents.org/kos/3cixty/cafe"
"http://data.linkedevents.org/location/1ed249b4-0c44-4674-975e-9ed4b1bacc65/review/1cb75dc2-802a-4080-aa9d-a8abc6fb7eab"	"Only place nearby to get (in addition to the post office) your recharges Postepay and also enjoy an excellent Caff? :) &quot;"	"https://www.foursquare.com/v/bar-cremeria-au-grain-dor%C3%A8-da-rini-a/50a75c0fe4b0497d759f1de8"	"http://data.linkedevents.org/kos/foursquare/cafe"
"http://data.linkedevents.org/location/7e7f1f48-cd95-48ff-a9dc-1d09151f9d73/review/592a02f9-95e9-47f9-ace2-49a5284c3a2d"	"The taste Morettino? fantastic! &quot;"	"https://www.foursquare.com/v/squisito-doc/4f6f36efe4b0a4e21138e4aa"	"http://data.linkedevents.org/kos/3cixty/icecreamshop"
"http://data.linkedevents.org/location/7e7f1f48-cd95-48ff-a9dc-1d09151f9d73/review/592a02f9-95e9-47f9-ace2-49a5284c3a2d"	"The taste Morettino? fantastic! &quot;"	"https://www.foursquare.com/v/squisito-doc/4f6f36efe4b0a4e21138e4aa"	"http://data.linkedevents.org/kos/foursquare/icecreamshop"
"http://data.linkedevents.org/location/d75e1ff1-deec-4a9f-b5da-171fa8acf5b8/review/ab5c7174-2f92-4a64-93d5-57f55c6c1aa2"	"Good coffee, &#39;friendliness&#39; and sympathy &quot;"	"https://www.foursquare.com/v/bar-pausa-caff%C3%A8/4f0479b90aafe497fdd9e4b7"	"http://data.linkedevents.org/kos/3cixty/cafe"
"http://data.linkedevents.org/location/d75e1ff1-deec-4a9f-b5da-171fa8acf5b8/review/ab5c7174-2f92-4a64-93d5-57f55c6c1aa2"	"Good coffee, &#39;friendliness&#39; and sympathy &quot;"	"https://www.foursquare.com/v/bar-pausa-caff%C3%A8/4f0479b90aafe497fdd9e4b7"	"http://data.linkedevents.org/kos/foursquare/cafe"
"http://data.linkedevents.org/location/f18c0e0f-2fbd-4460-8e3e-f541dfb971bb/review/c72473a8-e1b1-43b5-9bb2-b1c6c1ef58b3"	"Despite its name? primarily a pizza takeaway. &quot;"	"https://www.foursquare.com/v/nikolas-pub/4da8211793a021ab13c1d607"	"http://data.linkedevents.org/kos/3cixty/pub"
"http://data.linkedevents.org/location/f18c0e0f-2fbd-4460-8e3e-f541dfb971bb/review/c72473a8-e1b1-43b5-9bb2-b1c6c1ef58b3"	"Despite its name? primarily a pizza takeaway. &quot;"	"https://www.foursquare.com/v/nikolas-pub/4da8211793a021ab13c1d607"	"http://data.linkedevents.org/kos/foursquare/pub"
"http://data.linkedevents.org/location/f18c0e0f-2fbd-4460-8e3e-f541dfb971bb/review/c78d04b1-5d11-400c-9dbd-efe603821388"	"The best place to spend evenings with friends &quot;"	"https://www.foursquare.com/v/nikolas-pub/4da8211793a021ab13c1d607"	"http://data.linkedevents.org/kos/3cixty/pub"
"http://data.linkedevents.org/location/f18c0e0f-2fbd-4460-8e3e-f541dfb971bb/review/c78d04b1-5d11-400c-9dbd-efe603821388"	"The best place to spend evenings with friends &quot;"	"https://www.foursquare.com/v/nikolas-pub/4da8211793a021ab13c1d607"	"http://data.linkedevents.org/kos/foursquare/pub"
